code,contestId,name,partyId,ballotNo,status
NPP-TPE-COUNCIL-1-08CA09AB,TPE-COUNCIL-1,謝閔弘,NPP,,REGISTERED
OBA-TPE-COUNCIL-4-9D275C76,TPE-COUNCIL-4,李惠暄,OBA,,REGISTERED
NPP-TPE-COUNCIL-6-2EC31642,TPE-COUNCIL-6,陳峙穎,NPP,,REGISTERED
OBA-TPE-COUNCIL-7-0BCA9A83,TPE-COUNCIL-7,林筱薇,OBA,,REGISTERED
DPP-town-10004010-TOWNSHIP-92361782,town-10004010-TOWNSHIP,曾聖凱,DPP,,REGISTERED
IND-town-10004010-TOWNSHIP-E51600D3,town-10004010-TOWNSHIP,李貞秀,IND,,REGISTERED
